# frame 0  Twc (camera->world)
# frame 120  Twc (camera->world)
0.88197081 0.32912470 0.33734912 -0.01551319
-0.35545372 0.93452895 0.01755820 -0.01122409
-0.30948368 -0.13539782 0.94121585 0.08407278
0.00000000 0.00000000 0.00000000 1.00000000
# frame 121  Twc (camera->world)
0.87510706 0.34029054 0.34407844 -0.01555720
-0.36567278 0.93069417 0.00958039 -0.01291224
-0.31697168 -0.13420399 0.93889203 0.08395594
0.00000000 0.00000000 0.00000000 1.00000000
# frame 122  Twc (camera->world)
0.86703710 0.35102963 0.35358856 -0.01671220
-0.37194604 0.92820638 -0.00943733 -0.01202472
-0.33151594 -0.12333335 0.93535344 0.08326532
0.00000000 0.00000000 0.00000000 1.00000000
# frame 123  Twc (camera->world)
0.86523242 0.35389168 0.35515283 -0.01780716
-0.37115696 0.92833675 -0.02081812 -0.01046967
-0.33706879 -0.11380493 0.93457641 0.08063663
0.00000000 0.00000000 0.00000000 1.00000000
# frame 124  Twc (camera->world)
0.86147664 0.36133840 0.35678083 -0.01956736
-0.37610990 0.92609643 -0.02977823 -0.00962007
-0.34117347 -0.10853555 0.93371339 0.07820391
0.00000000 0.00000000 0.00000000 1.00000000
# frame 125  Twc (camera->world)
0.85774833 0.36749360 0.35946662 -0.02004182
-0.38074847 0.92397461 -0.03607677 -0.00960062
-0.34539601 -0.10592158 0.93246030 0.07692990
0.00000000 0.00000000 0.00000000 1.00000000
# frame 126  Twc (camera->world)
0.85168248 0.37587386 0.36517912 -0.02015995
-0.38700558 0.92096166 -0.04534635 -0.00899490
-0.35336048 -0.10270567 0.92983220 0.07656162
0.00000000 0.00000000 0.00000000 1.00000000
# frame 127  Twc (camera->world)
0.84595810 0.38305483 0.37097695 -0.02143185
-0.38726129 0.91957435 -0.06642075 -0.00653689
-0.36658367 -0.08747584 0.92626367 0.07330259
0.00000000 0.00000000 0.00000000 1.00000000
# frame 128  Twc (camera->world)
0.83906875 0.38926658 0.38004627 -0.02132200
-0.39393467 0.91654140 -0.06904597 -0.00544419
-0.37520542 -0.09177908 0.92238684 0.07059516
0.00000000 0.00000000 0.00000000 1.00000000
# frame 129  Twc (camera->world)
0.83457539 0.39212840 0.38693570 -0.02213736
-0.39726539 0.91499780 -0.07042179 -0.00428438
-0.38165970 -0.09494387 0.91941369 0.07138866
0.00000000 0.00000000 0.00000000 1.00000000
# frame 130  Twc (camera->world)
0.83582365 0.39147377 0.38489883 -0.02271358
-0.39747081 0.91511938 -0.06762746 -0.00343471
-0.37870276 -0.09646142 0.92047782 0.07206983
0.00000000 0.00000000 0.00000000 1.00000000
# frame 131  Twc (camera->world)
0.83744568 0.39398983 0.37875684 -0.02217165
-0.39880953 0.91440418 -0.06939710 -0.00405050
-0.37367858 -0.09293554 0.92289073 0.07193475
0.00000000 0.00000000 0.00000000 1.00000000
# frame 132  Twc (camera->world)
0.83808499 0.39460155 0.37670037 -0.02298870
-0.39849952 0.91439568 -0.07126484 -0.00254472
-0.37257440 -0.09038892 0.92358982 0.07042500
0.00000000 0.00000000 0.00000000 1.00000000
# frame 133  Twc (camera->world)
0.83594631 0.40481830 0.37056161 -0.02483232
-0.40934559 0.90966540 -0.07032100 -0.00389719
-0.36555430 -0.09290318 0.92614202 0.07317615
0.00000000 0.00000000 0.00000000 1.00000000
# frame 134  Twc (camera->world)
0.84267369 0.40566164 0.35403345 -0.02719484
-0.40530639 0.91077195 -0.07887450 -0.00281999
-0.35444010 -0.07702656 0.93190081 0.07264307
0.00000000 0.00000000 0.00000000 1.00000000
# frame 135  Twc (camera->world)
0.85342019 0.40056599 0.33349791 -0.02980951
-0.39673101 0.91419224 -0.08280731 -0.00288648
-0.33805100 -0.06163953 0.93910707 0.06930137
0.00000000 0.00000000 0.00000000 1.00000000
# frame 136  Twc (camera->world)
0.87282048 0.38571153 0.29901676 -0.03384355
-0.38244754 0.92117533 -0.07190201 -0.00120767
-0.30318030 -0.05160067 0.95153512 0.06483380
0.00000000 0.00000000 0.00000000 1.00000000
# frame 137  Twc (camera->world)
0.89166223 0.36913587 0.26206329 -0.03664035
-0.37219301 0.92730168 -0.03979903 -0.00263308
-0.25770298 -0.06205084 0.96422968 0.06405123
0.00000000 0.00000000 0.00000000 1.00000000
# frame 138  Twc (camera->world)
0.89343105 0.37002728 0.25467777 -0.03731700
-0.37147412 0.92738771 -0.04426077 -0.00278277
-0.25256273 -0.05506226 0.96601253 0.06414387
0.00000000 0.00000000 0.00000000 1.00000000
# frame 139  Twc (camera->world)
0.89583009 0.36829211 0.24869534 -0.03738750
-0.36854285 0.92840477 -0.04733655 -0.00184669
-0.24832362 -0.04924938 0.96742435 0.06210666
0.00000000 0.00000000 0.00000000 1.00000000
# frame 140  Twc (camera->world)
0.89435341 0.37142713 0.24934688 -0.03798209
-0.37271545 0.92690798 -0.04387237 -0.00229322
-0.24741700 -0.05369803 0.96741995 0.06222443
0.00000000 0.00000000 0.00000000 1.00000000
# frame 141  Twc (camera->world)
0.89902082 0.36680111 0.23920392 -0.03873465
-0.36765166 0.92898071 -0.04274456 -0.00131159
-0.23789458 -0.04951547 0.97002803 0.06223747
0.00000000 0.00000000 0.00000000 1.00000000
# frame 142  Twc (camera->world)
0.90143490 0.36488357 0.23297018 -0.03825597
-0.36640672 0.92966530 -0.03832159 -0.00143395
-0.23056721 -0.05081742 0.97172854 0.06202592
0.00000000 0.00000000 0.00000000 1.00000000
# frame 143  Twc (camera->world)
0.90318284 0.36155209 0.23138895 -0.03762151
-0.36379646 0.93084097 -0.03445618 -0.00118525
-0.22784402 -0.05305826 0.97225096 0.06148798
0.00000000 0.00000000 0.00000000 1.00000000
# frame 144  Twc (camera->world)
0.90525509 0.35994863 0.22572151 -0.03766764
-0.36286229 0.93136149 -0.02994556 -0.00103735
-0.22100718 -0.05479746 0.97373152 0.06257282
0.00000000 0.00000000 0.00000000 1.00000000
# frame 145  Twc (camera->world)
0.90643251 0.35917954 0.22219399 -0.03759675
-0.36252539 0.93158253 -0.02700608 -0.00115221
-0.21669207 -0.05607177 0.97462839 0.06269992
0.00000000 0.00000000 0.00000000 1.00000000
# frame 146  Twc (camera->world)
0.90685401 0.35891348 0.22090026 -0.03772003
-0.36260005 0.93160721 -0.02508405 -0.00125306
-0.21479528 -0.05735088 0.97497378 0.06330331
0.00000000 0.00000000 0.00000000 1.00000000
# frame 147  Twc (camera->world)
0.91109967 0.35344769 0.21206629 -0.03727779
-0.35644979 0.93397387 -0.02522616 -0.00086937
-0.20698050 -0.05260744 0.97692964 0.06366570
0.00000000 0.00000000 0.00000000 1.00000000
# frame 148  Twc (camera->world)
0.91270426 0.35046065 0.21011490 -0.03723736
-0.35347989 0.93512685 -0.02428460 -0.00051941
-0.20499488 -0.05210673 0.97737505 0.06298078
0.00000000 0.00000000 0.00000000 1.00000000
# frame 149  Twc (camera->world)
0.91430111 0.34734166 0.20834407 -0.03651645
-0.35101202 0.93615046 -0.02031917 -0.00019198
-0.20209909 -0.05455344 0.97784451 0.06324714
0.00000000 0.00000000 0.00000000 1.00000000
# frame 150  Twc (camera->world)
0.91410067 0.34828642 0.20764520 -0.03696567
-0.35231822 0.93569786 -0.01847640 -0.00057901
-0.20072825 -0.05626790 0.97802970 0.06300042
0.00000000 0.00000000 0.00000000 1.00000000
# frame 151  Twc (camera->world)
0.91457720 0.34741324 0.20700865 -0.03731883
-0.35192224 0.93589494 -0.01585557 -0.00091688
-0.19924678 -0.05834981 0.97821062 0.06236726
0.00000000 0.00000000 0.00000000 1.00000000
# frame 152  Twc (camera->world)
0.91512832 0.34662136 0.20589750 -0.03734901
-0.35149856 0.93608948 -0.01361029 -0.00156783
-0.19745610 -0.05991752 0.97847891 0.06251512
0.00000000 0.00000000 0.00000000 1.00000000
# frame 153  Twc (camera->world)
0.91685590 0.34259301 0.20495191 -0.03710251
-0.34804978 0.93742305 -0.00996860 -0.00149192
-0.19554182 -0.06219370 0.97872128 0.06261292
0.00000000 0.00000000 0.00000000 1.00000000
# frame 154  Twc (camera->world)
0.91723533 0.34234510 0.20366439 -0.03707393
-0.34797009 0.93746552 -0.00867243 -0.00118696
-0.19389731 -0.06291446 0.97900235 0.06284500
0.00000000 0.00000000 0.00000000 1.00000000
# frame 155  Twc (camera->world)
0.91770430 0.34163743 0.20273797 -0.03701543
-0.34760679 0.93761762 -0.00653565 -0.00130831
-0.19232351 -0.06447530 0.97921121 0.06305358
0.00000000 0.00000000 0.00000000 1.00000000
# frame 156  Twc (camera->world)
0.91793507 0.34082560 0.20305939 -0.03665474
-0.34770321 0.93760268 -0.00192072 -0.00063341
-0.19104366 -0.06884131 0.97916454 0.06277731
0.00000000 0.00000000 0.00000000 1.00000000
# frame 157  Twc (camera->world)
0.91972358 0.33681846 0.20164786 -0.03669743
-0.34512628 0.93853394 0.00647278 -0.00028244
-0.18707321 -0.07554714 0.97943670 0.06287928
0.00000000 0.00000000 0.00000000 1.00000000
# frame 158  Twc (camera->world)
0.92124062 0.33360085 0.20006549 -0.03613784
-0.34195320 0.93968540 0.00770410 0.00018313
-0.18542852 -0.07551036 0.97975224 0.06285929
0.00000000 0.00000000 0.00000000 1.00000000
# frame 159  Twc (camera->world)
0.92164952 0.33285180 0.19942878 -0.03599706
-0.34153506 0.93981788 0.00980580 -0.00000652
-0.18416286 -0.07714943 0.97986326 0.06262788
0.00000000 0.00000000 0.00000000 1.00000000
# frame 160  Twc (camera->world)
0.92247699 0.33164493 0.19760527 -0.03570972
-0.34006331 0.94035664 0.00929156 0.00050052
-0.18273793 -0.07576955 0.98023764 0.06234792
0.00000000 0.00000000 0.00000000 1.00000000
# frame 161  Twc (camera->world)
0.92213787 0.33157937 0.19929090 -0.03568028
-0.34032251 0.94025218 0.01031680 0.00047577
-0.18396286 -0.07733669 0.97988607 0.06185465
0.00000000 0.00000000 0.00000000 1.00000000
# frame 162  Twc (camera->world)
0.92196456 0.33100454 0.20104063 -0.03615568
-0.34001555 0.94035495 0.01104517 0.00116674
-0.18539356 -0.07854019 0.97952063 0.06239965
0.00000000 0.00000000 0.00000000 1.00000000
# frame 163  Twc (camera->world)
0.92280357 0.32694313 0.20381795 -0.03564908
-0.33713841 0.94131097 0.01647242 0.00106317
-0.18647053 -0.08391567 0.97887022 0.06245615
0.00000000 0.00000000 0.00000000 1.00000000
# frame 164  Twc (camera->world)
0.92217523 0.32732007 0.20604470 -0.03567605
-0.33807460 0.94094095 0.01832209 0.00102153
-0.18787871 -0.08655466 0.97837103 0.06292246
0.00000000 0.00000000 0.00000000 1.00000000
# frame 165  Twc (camera->world)
0.92209309 0.32671223 0.20737272 -0.03615010
-0.33781756 0.94100792 0.01958041 0.00093419
-0.18874221 -0.08810911 0.97806603 0.06381507
0.00000000 0.00000000 0.00000000 1.00000000
# frame 166  Twc (camera->world)
0.92185292 0.32680001 0.20830011 -0.03630487
-0.33768444 0.94108738 0.01799335 0.00100224
-0.19014838 -0.08692693 0.97789943 0.06330678
0.00000000 0.00000000 0.00000000 1.00000000
# frame 167  Twc (camera->world)
0.92192022 0.32814977 0.20586606 -0.03607694
-0.33821803 0.94095216 0.01475138 0.00143019
-0.18886945 -0.08322721 0.97846899 0.06355092
0.00000000 0.00000000 0.00000000 1.00000000
# frame 168  Twc (camera->world)
0.92264513 0.32701424 0.20442028 -0.03607406
-0.33703454 0.94136837 0.01527446 0.00114103
-0.18743982 -0.08298960 0.97876404 0.06369631
0.00000000 0.00000000 0.00000000 1.00000000
# frame 169  Twc (camera->world)
0.92384767 0.32445449 0.20306344 -0.03595308
-0.33433879 0.94232641 0.01544382 0.00125818
-0.18634123 -0.08215972 0.97904378 0.06304281
0.00000000 0.00000000 0.00000000 1.00000000
# frame 170  Twc (camera->world)
0.92375100 0.32415143 0.20398517 -0.03620859
-0.33434133 0.94230476 0.01666151 0.00162574
-0.18681534 -0.08359176 0.97883218 0.06381518
0.00000000 0.00000000 0.00000000 1.00000000
# frame 171  Twc (camera->world)
0.92393815 0.32397265 0.20342077 -0.03637716
-0.33451386 0.94220352 0.01878838 0.00133765
-0.18557685 -0.08540637 0.97891112 0.06355219
0.00000000 0.00000000 0.00000000 1.00000000
# frame 172  Twc (camera->world)
0.92367017 0.32353193 0.20533026 -0.03680367
-0.33438852 0.94223166 0.01959123 0.00153300
-0.18713028 -0.08675591 0.97849664 0.06355555
0.00000000 0.00000000 0.00000000 1.00000000
# frame 173  Twc (camera->world)
0.92396182 0.32314315 0.20462909 -0.03676241
-0.33426448 0.94223732 0.02135613 0.00118734
-0.18590808 -0.08813249 0.97860659 0.06378603
0.00000000 0.00000000 0.00000000 1.00000000
# frame 174  Twc (camera->world)
0.92445475 0.32277533 0.20297659 -0.03663171
-0.33363471 0.94247280 0.02080646 0.00133233
-0.18458410 -0.08695466 0.97896251 0.06354685
0.00000000 0.00000000 0.00000000 1.00000000
# frame 175  Twc (camera->world)
0.92472157 0.32307876 0.20127130 -0.03654602
-0.33370045 0.94245999 0.02032679 0.00117334
-0.18312300 -0.08596094 0.97932461 0.06381968
0.00000000 0.00000000 0.00000000 1.00000000
# frame 176  Twc (camera->world)
0.92485629 0.32320202 0.20045273 -0.03673513
-0.33405433 0.94229825 0.02194805 0.00017878
-0.18179260 -0.08726089 0.97945750 0.06307154
0.00000000 0.00000000 0.00000000 1.00000000
# frame 177  Twc (camera->world)
0.92583362 0.32187158 0.19806768 -0.03697996
-0.33223343 0.94297258 0.02058290 -0.00039965
-0.18014734 -0.08486104 0.97997221 0.06277215
0.00000000 0.00000000 0.00000000 1.00000000
# frame 178  Twc (camera->world)
0.92573411 0.32194926 0.19840622 -0.03678373
-0.33202170 0.94308350 0.01884401 -0.00027992
-0.18104682 -0.08331971 0.97993871 0.06257413
0.00000000 0.00000000 0.00000000 1.00000000
# frame 179  Twc (camera->world)
0.92625856 0.32143997 0.19677759 -0.03731270
-0.33136209 0.94331551 0.01884189 -0.00026542
-0.17956681 -0.08265710 0.98026709 0.06260000
0.00000000 0.00000000 0.00000000 1.00000000
# frame 180  Twc (camera->world)
0.92632293 0.32242525 0.19485323 -0.03705836
-0.33193336 0.94314292 0.01736891 0.00010312
-0.17817427 -0.08076751 0.98067861 0.06262311
0.00000000 0.00000000 0.00000000 1.00000000
# frame 181  Twc (camera->world)
0.92649438 0.32228693 0.19426606 -0.03658675
-0.33143155 0.94334946 0.01565002 0.00084586
-0.17821699 -0.07888555 0.98082403 0.06357805
0.00000000 0.00000000 0.00000000 1.00000000
# frame 182  Twc (camera->world)
0.92679012 0.32227599 0.19286849 -0.03671390
-0.33105926 0.94350189 0.01428148 0.00130078
-0.17736920 -0.07708683 0.98112068 0.06320149
0.00000000 0.00000000 0.00000000 1.00000000
# frame 183  Twc (camera->world)
0.92707845 0.32291694 0.19039486 -0.03668759
-0.33133749 0.94341873 0.01328796 0.00133875
-0.17533117 -0.07540394 0.98161766 0.06401587
0.00000000 0.00000000 0.00000000 1.00000000
# frame 184  Twc (camera->world)
0.92630773 0.32471362 0.19108911 -0.03687934
-0.33277400 0.94294474 0.01080193 0.00151397
-0.17667893 -0.07359540 0.98151326 0.06317634
0.00000000 0.00000000 0.00000000 1.00000000
# frame 185  Twc (camera->world)
0.92577158 0.32567084 0.19205594 -0.03759252
-0.33344890 0.94272766 0.00874021 0.00159563
-0.17821001 -0.07213228 0.98134506 0.06341209
0.00000000 0.00000000 0.00000000 1.00000000
# frame 186  Twc (camera->world)
0.92540604 0.32815206 0.18957817 -0.03766907
-0.33517358 0.94214145 0.00530652 0.00184776
-0.17686811 -0.06845228 0.98185129 0.06302643
0.00000000 0.00000000 0.00000000 1.00000000
# frame 187  Twc (camera->world)
0.92589233 0.32660150 0.18988116 -0.03766346
-0.33315786 0.94286698 0.00277295 0.00129262
-0.17812703 -0.06582786 0.98180316 0.06311300
0.00000000 0.00000000 0.00000000 1.00000000
# frame 188  Twc (camera->world)
0.92649280 0.32459622 0.19039010 -0.03724448
-0.33092899 0.94365437 0.00155831 0.00137541
-0.17915662 -0.06444937 0.98170728 0.06195606
0.00000000 0.00000000 0.00000000 1.00000000
# frame 189  Twc (camera->world)
0.92587288 0.32518068 0.19239788 -0.03764381
-0.33177013 0.94335779 0.00215821 0.00125680
-0.18079823 -0.06583010 0.98131463 0.06260352
0.00000000 0.00000000 0.00000000 1.00000000
# frame 190  Twc (camera->world)
0.92622162 0.32379294 0.19305864 -0.03747612
-0.32997612 0.94398927 -0.00013490 0.00131660
-0.18228897 -0.06357979 0.98118721 0.06297329
0.00000000 0.00000000 0.00000000 1.00000000
# frame 191  Twc (camera->world)
0.92601351 0.32374997 0.19412606 -0.03749114
-0.32962305 0.94411014 -0.00216472 0.00106619
-0.18397721 -0.06198386 0.98097420 0.06249984
0.00000000 0.00000000 0.00000000 1.00000000
# frame 192  Twc (camera->world)
0.92554158 0.32448344 0.19514938 -0.03736394
-0.33009422 0.94393959 -0.00398076 0.00067192
-0.18550092 -0.06073332 0.98076545 0.06220573
0.00000000 0.00000000 0.00000000 1.00000000
